Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-30 00:00:00-05:00,140.7992698334425,148.0881788215148,139.95289009179822,147.40110778808594,111380900,0.0,0.0
2022-12-01 00:00:00-05:00,147.5803655873785,148.49645532465777,145.9871567957836,147.679931640625,71250400,0.0,0.0
2022-12-02 00:00:00-05:00,145.3399211304143,147.37124786153967,145.03122534831445,147.1820526123047,65447400,0.0,0.0
2022-12-05 00:00:00-05:00,147.14223643515055,150.27884828657326,145.15073298816077,146.007080078125,68826400,0.0,0.0
2022-12-06 00:00:00-05:00,146.44520220755183,146.6742208323492,141.31707210246435,142.30287170410156,64727200,0.0,0.0
2022-12-07 00:00:00-05:00,141.58593718829042,142.76091690562077,139.4052385260274,140.34124755859375,69721100,0.0,0.0
2022-12-08 00:00:00-05:00,141.75521451855485,142.91029015257863,140.50057282957653,142.04397583007812,62128300,0.0,0.0
2022-12-09 00:00:00-05:00,141.73530407628854,144.95159325076776,140.30141908855245,141.5560760498047,76097000,0.0,0.0
2022-12-12 00:00:00-05:00,142.0937557270374,143.88611171452328,140.46072364820898,143.87615966796875,70462700,0.0,0.0
2022-12-13 00:00:00-05:00,148.86488325091187,149.33288777832163,143.62723463445323,144.8520050048828,93886200,0.0,0.0
2022-12-14 00:00:00-05:00,144.73251631608284,146.03694861784805,140.56031424349834,142.6016082763672,82291200,0.0,0.0
2022-12-15 00:00:00-05:00,140.51050508121068,141.1975760976511,135.4520852668279,135.9200897216797,98931900,0.0,0.0
2022-12-16 00:00:00-05:00,136.10929941726744,137.06521252037282,133.16186776243538,133.9385528564453,160156900,0.0,0.0
2022-12-19 00:00:00-05:00,134.5360128336952,134.6256268401695,130.76212057494766,131.80764770507812,79592600,0.0,0.0
2022-12-20 00:00:00-05:00,130.83180791393468,132.68390657976732,129.33818044774594,131.73794555664062,77432800,0.0,0.0
2022-12-21 00:00:00-05:00,132.41504971246266,136.22878034227125,132.18603108805138,134.8745574951172,85928000,0.0,0.0
2022-12-22 00:00:00-05:00,133.7792473500558,133.98834669902533,129.7464499148839,131.66824340820312,77852100,0.0,0.0
2022-12-23 00:00:00-05:00,130.3638109159962,131.85743846800435,129.0892499537998,131.29981994628906,63814900,0.0,0.0
2022-12-27 00:00:00-05:00,130.8218556336214,130.85172696737467,128.17315261842685,129.4775848388672,69007800,0.0,0.0
2022-12-28 00:00:00-05:00,129.1191231110853,130.47334605177156,125.33527115080052,125.50454711914062,85438400,0.0,0.0
2022-12-29 00:00:00-05:00,127.44625154052879,129.92567102156607,127.18736158138809,129.0593719482422,75703700,0.0,0.0
2022-12-30 00:00:00-05:00,127.86447439683816,129.39792526896935,126.88863442668149,129.3780059814453,77034200,0.0,0.0
